date,employee_id,project_id,hours_logged,activity_type,task,hourly_cost_eur
2025-11-25,E017,INTERNAL,2.8,non_billable,Sales/Prospecting,29.32
2025-11-25,E017,INTERNAL,1.4,non_billable,Research,29.32
2025-11-25,E017,INTERNAL,3.5,non_billable,Design,29.32
2025-11-27,E017,INTERNAL,1.7,non_billable,Research,29.32
2025-11-27,E017,INTERNAL,4.7,non_billable,Design,29.32
2025-11-28,E017,INTERNAL,1.9,non_billable,Implementation,29.32
2025-11-28,E017,INTERNAL,5.4,non_billable,Ops/Admin,29.32
2025-12-01,E017,P006,3.6,billable,Ops/Admin,29.32
2025-12-01,E017,INTERNAL,1.1,non_billable,QA/Testing,29.32
2025-12-01,E017,INTERNAL,3.0,non_billable,Ops/Admin,29.32
2025-12-02,E017,INTERNAL,3.9,non_billable,Research,29.32
2025-12-02,E017,INTERNAL,4.0,non_billable,Implementation,29.32
2025-12-03,E017,P011,2.0,non_billable,Documentation,29.32
2025-12-03,E017,P004,5.2,non_billable,Project Management,29.32
2025-12-04,E017,INTERNAL,2.4,non_billable,Research,29.32
2025-12-04,E017,P012,2.4,non_billable,Documentation,29.32
2025-12-04,E017,INTERNAL,3.2,non_billable,Sales/Prospecting,29.32
2025-12-05,E017,P009,2.8,billable,Documentation,29.32
2025-12-05,E017,P009,5.0,billable,Ops/Admin,29.32
2025-12-08,E017,P001,3.7,non_billable,Research,29.32
2025-12-08,E017,P012,3.5,non_billable,Project Management,29.32
2025-12-09,E017,P004,3.9,non_billable,Design,29.32
2025-12-09,E017,INTERNAL,1.7,non_billable,Project Management,29.32
2025-12-09,E017,P006,2.4,non_billable,Sales/Prospecting,29.32
2025-12-10,E017,INTERNAL,3.4,non_billable,Research,29.32
2025-12-10,E017,P011,1.3,non_billable,Documentation,29.32
2025-12-10,E017,INTERNAL,2.5,non_billable,Analysis,29.32
2025-12-11,E017,P004,3.5,billable,Project Management,29.32
2025-12-11,E017,P012,2.2,non_billable,Ops/Admin,29.32
2025-12-11,E017,P006,2.3,non_billable,Design,29.32
2025-12-12,E017,P007,4.3,non_billable,Ops/Admin,29.32
2025-12-12,E017,INTERNAL,3.7,non_billable,Implementation,29.32
2025-12-15,E017,INTERNAL,3.4,non_billable,Project Management,29.32
2025-12-15,E017,INTERNAL,1.3,non_billable,Implementation,29.32
2025-12-15,E017,P009,3.3,non_billable,Research,29.32
2025-12-16,E017,INTERNAL,2.2,non_billable,Documentation,29.32
2025-12-16,E017,INTERNAL,5.8,non_billable,Implementation,29.32
2025-12-17,E017,INTERNAL,2.8,non_billable,Project Management,29.32
2025-12-17,E017,INTERNAL,3.1,non_billable,Sales/Prospecting,29.32
2025-12-18,E017,P012,2.8,non_billable,Ops/Admin,29.32
2025-12-18,E017,P002,5.2,non_billable,Ops/Admin,29.32
2025-12-19,E017,INTERNAL,3.2,non_billable,Client Meeting,29.32
2025-12-19,E017,P004,2.2,non_billable,Analysis,29.32
2025-12-19,E017,INTERNAL,2.0,non_billable,QA/Testing,29.32
2025-12-22,E017,INTERNAL,3.4,non_billable,Implementation,29.32
2025-12-22,E017,P011,4.6,billable,Client Meeting,29.32
2025-12-24,E017,P004,3.5,billable,QA/Testing,29.32
2025-12-24,E017,INTERNAL,1.3,non_billable,Implementation,29.32
2025-12-24,E017,INTERNAL,3.2,non_billable,Sales/Prospecting,29.32
2025-12-25,E017,INTERNAL,2.3,non_billable,Design,29.32
2025-12-25,E017,P004,1.5,non_billable,Analysis,29.32
2025-12-25,E017,INTERNAL,4.2,non_billable,Implementation,29.32
2025-12-26,E017,P009,2.8,non_billable,Implementation,29.32
2025-12-26,E017,P012,5.2,non_billable,Ops/Admin,29.32
2025-12-29,E017,P004,2.8,billable,QA/Testing,29.32
2025-12-29,E017,INTERNAL,3.9,non_billable,Project Management,29.32
2025-12-30,E017,INTERNAL,4.2,non_billable,Research,29.32
2025-12-30,E017,P012,3.8,non_billable,Research,29.32
2025-12-31,E017,P009,3.5,non_billable,Client Meeting,29.32
2025-12-31,E017,P012,3.6,non_billable,Project Management,29.32
2026-01-01,E017,INTERNAL,2.3,non_billable,Documentation,29.32
2026-01-01,E017,P006,5.7,non_billable,Documentation,29.32
2026-01-02,E017,P009,2.2,non_billable,Ops/Admin,29.32
2026-01-02,E017,INTERNAL,5.8,non_billable,Analysis,29.32
2026-01-05,E017,P006,3.7,billable,Project Management,29.32
2026-01-05,E017,P002,1.1,non_billable,Design,29.32
2026-01-05,E017,INTERNAL,1.9,non_billable,Design,29.32
2026-01-06,E017,P011,2.8,billable,Ops/Admin,29.32
2026-01-06,E017,P012,4.9,non_billable,Documentation,29.32
2026-01-07,E017,P002,2.3,non_billable,Research,29.32
2026-01-07,E017,P006,3.1,non_billable,Design,29.32
2026-01-08,E017,P012,4.4,non_billable,Sales/Prospecting,29.32
2026-01-08,E017,INTERNAL,1.4,non_billable,Analysis,29.32
2026-01-08,E017,INTERNAL,2.2,non_billable,Analysis,29.32
2026-01-09,E017,P004,3.2,non_billable,QA/Testing,29.32
2026-01-09,E017,INTERNAL,2.0,non_billable,Documentation,29.32
2026-01-09,E017,INTERNAL,2.8,non_billable,Design,29.32
2026-01-12,E017,P012,2.8,billable,Design,29.32
2026-01-12,E017,INTERNAL,1.4,non_billable,Analysis,29.32
2026-01-12,E017,P006,2.6,billable,Research,29.32
2026-01-13,E017,P012,4.3,non_billable,Analysis,29.32
2026-01-13,E017,P004,2.0,non_billable,Project Management,29.32
2026-01-13,E017,P011,1.7,non_billable,Project Management,29.32
2026-01-14,E017,P009,2.5,non_billable,QA/Testing,29.32
2026-01-14,E017,P007,3.5,non_billable,Sales/Prospecting,29.32
2026-01-15,E017,P007,2.8,non_billable,Project Management,29.32
2026-01-15,E017,P011,2.1,non_billable,Research,29.32
2026-01-15,E017,INTERNAL,2.2,non_billable,Ops/Admin,29.32
2026-01-16,E017,P007,4.1,billable,Implementation,29.32
2026-01-16,E017,INTERNAL,1.9,non_billable,QA/Testing,29.32
2026-01-16,E017,INTERNAL,2.0,non_billable,Research,29.32
2026-01-19,E017,P011,3.7,non_billable,Project Management,29.32
2026-01-19,E017,P011,1.1,billable,Implementation,29.32
2026-01-19,E017,INTERNAL,3.2,non_billable,Ops/Admin,29.32
2026-01-20,E017,INTERNAL,3.7,non_billable,Research,29.32
2026-01-20,E017,P004,1.7,non_billable,Analysis,29.32
2026-01-20,E017,INTERNAL,2.6,non_billable,Client Meeting,29.32
2026-01-21,E017,P005,2.0,non_billable,Research,29.32
2026-01-21,E017,P009,4.9,non_billable,QA/Testing,29.32
2026-01-22,E017,INTERNAL,3.9,non_billable,Client Meeting,29.32
2026-01-22,E017,P011,4.1,non_billable,QA/Testing,29.32
2026-01-23,E017,P002,2.0,non_billable,Design,29.32
2026-01-23,E017,INTERNAL,5.3,non_billable,Sales/Prospecting,29.32
2026-01-26,E017,P011,3.8,non_billable,QA/Testing,29.32
2026-01-26,E017,P009,1.9,non_billable,Ops/Admin,29.32
2026-01-26,E017,P012,1.8,non_billable,Project Management,29.32
2026-01-27,E017,INTERNAL,3.3,non_billable,Client Meeting,29.32
2026-01-27,E017,INTERNAL,4.7,non_billable,Project Management,29.32
2026-01-28,E017,P006,3.6,non_billable,Research,29.32
2026-01-28,E017,P006,4.1,non_billable,Analysis,29.32
2026-01-29,E017,P002,2.4,non_billable,Analysis,29.32
2026-01-29,E017,INTERNAL,4.9,non_billable,Project Management,29.32
2026-01-30,E017,INTERNAL,1.6,non_billable,Implementation,29.32
2026-01-30,E017,P011,3.5,non_billable,Sales/Prospecting,29.32
2026-02-02,E017,INTERNAL,4.1,non_billable,Analysis,29.32
2026-02-02,E017,INTERNAL,1.3,non_billable,Implementation,29.32
2026-02-02,E017,P004,2.3,non_billable,Project Management,29.32
2026-02-03,E017,P004,3.9,non_billable,Implementation,29.32
2026-02-03,E017,P002,3.7,non_billable,Research,29.32
2026-02-04,E017,P005,3.2,non_billable,Sales/Prospecting,29.32
2026-02-04,E017,INTERNAL,4.3,non_billable,Project Management,29.32
2026-02-05,E017,P006,4.3,non_billable,Implementation,29.32
2026-02-05,E017,INTERNAL,3.7,non_billable,Documentation,29.32
2026-02-06,E017,INTERNAL,2.5,non_billable,Implementation,29.32
2026-02-06,E017,INTERNAL,5.2,non_billable,Design,29.32
2026-02-09,E017,P009,3.1,billable,Analysis,29.32
2026-02-09,E017,INTERNAL,2.6,non_billable,Design,29.32
2026-02-09,E017,INTERNAL,2.3,non_billable,Design,29.32
2026-02-10,E017,P006,2.2,non_billable,Research,29.32
2026-02-10,E017,INTERNAL,5.0,non_billable,Client Meeting,29.32
2026-02-11,E017,P009,2.9,non_billable,Ops/Admin,29.32
2026-02-11,E017,P011,4.8,billable,QA/Testing,29.32
2026-02-12,E017,P004,3.3,non_billable,Analysis,29.32
2026-02-12,E017,P002,1.4,billable,Implementation,29.32
2026-02-12,E017,P006,3.3,non_billable,Documentation,29.32
2026-02-16,E017,P009,1.7,non_billable,Design,29.32
2026-02-16,E017,P009,1.2,billable,Ops/Admin,29.32
2026-02-16,E017,P002,2.7,non_billable,Implementation,29.32
2026-02-17,E017,INTERNAL,2.2,non_billable,Client Meeting,29.32
2026-02-17,E017,INTERNAL,2.0,non_billable,Implementation,29.32
2026-02-17,E017,P008,3.7,non_billable,Client Meeting,29.32
2026-02-19,E017,P012,3.1,billable,Implementation,29.32
2026-02-19,E017,P012,3.1,non_billable,Sales/Prospecting,29.32
2026-02-20,E017,INTERNAL,2.3,non_billable,QA/Testing,29.32
2026-02-20,E017,P007,1.2,non_billable,Implementation,29.32
2026-02-20,E017,INTERNAL,3.3,non_billable,QA/Testing,29.32
2026-02-23,E017,INTERNAL,2.9,non_billable,QA/Testing,29.32
2026-02-23,E017,INTERNAL,1.2,non_billable,Client Meeting,29.32
2026-02-23,E017,INTERNAL,2.6,non_billable,Sales/Prospecting,29.32
2026-02-24,E017,INTERNAL,2.2,non_billable,Sales/Prospecting,29.32
2026-02-24,E017,INTERNAL,5.0,non_billable,Analysis,29.32
2026-02-25,E017,P007,2.8,non_billable,Sales/Prospecting,29.32
2026-02-25,E017,INTERNAL,2.1,non_billable,QA/Testing,29.32
2026-02-25,E017,P007,2.3,non_billable,Ops/Admin,29.32
2026-02-26,E017,P011,4.3,non_billable,Project Management,29.32
2026-02-26,E017,P006,3.7,non_billable,Documentation,29.32
2026-02-27,E017,P006,3.4,non_billable,Client Meeting,29.32
2026-02-27,E017,INTERNAL,4.6,non_billable,Implementation,29.32
2026-03-02,E017,P012,3.5,non_billable,Client Meeting,29.32
2026-03-02,E017,P011,4.1,non_billable,Client Meeting,29.32
2026-03-03,E017,P004,2.9,non_billable,QA/Testing,29.32
2026-03-03,E017,INTERNAL,1.7,non_billable,Implementation,29.32
2026-03-03,E017,P006,2.3,non_billable,Client Meeting,29.32
2026-03-04,E017,INTERNAL,2.8,non_billable,Client Meeting,29.32
2026-03-04,E017,P005,2.7,billable,Sales/Prospecting,29.32
2026-03-04,E017,INTERNAL,2.5,non_billable,Research,29.32
2026-03-05,E017,P003,2.3,billable,Design,29.32
2026-03-05,E017,INTERNAL,5.7,non_billable,Client Meeting,29.32
2026-03-06,E017,INTERNAL,3.1,non_billable,Client Meeting,29.32
2026-03-06,E017,INTERNAL,3.1,non_billable,Research,29.32
2026-03-09,E017,P004,2.7,non_billable,Ops/Admin,29.32
2026-03-09,E017,P009,1.2,billable,Client Meeting,29.32
2026-03-09,E017,P002,3.0,non_billable,Client Meeting,29.32
2026-03-10,E017,INTERNAL,1.8,non_billable,Sales/Prospecting,29.32
2026-03-10,E017,P011,5.1,non_billable,Sales/Prospecting,29.32
2026-03-11,E017,P006,2.0,non_billable,QA/Testing,29.32
2026-03-11,E017,P009,6.0,non_billable,Analysis,29.32
2026-03-12,E017,P007,3.7,non_billable,QA/Testing,29.32
2026-03-12,E017,P009,1.4,non_billable,QA/Testing,29.32
2026-03-12,E017,P012,2.9,billable,QA/Testing,29.32
2026-03-13,E017,INTERNAL,3.3,non_billable,Sales/Prospecting,29.32
2026-03-13,E017,INTERNAL,4.7,non_billable,Project Management,29.32
2026-03-16,E017,P011,3.3,non_billable,Client Meeting,29.32
2026-03-16,E017,INTERNAL,1.7,non_billable,Research,29.32
2026-03-16,E017,INTERNAL,1.9,non_billable,Client Meeting,29.32
2026-03-17,E017,INTERNAL,3.6,non_billable,Sales/Prospecting,29.32
2026-03-17,E017,P007,3.0,non_billable,Research,29.32
2026-03-18,E017,INTERNAL,3.0,non_billable,Design,29.32
2026-03-18,E017,P009,5.0,non_billable,Sales/Prospecting,29.32
2026-03-19,E017,INTERNAL,3.4,non_billable,Client Meeting,29.32
2026-03-19,E017,P002,3.5,non_billable,QA/Testing,29.32
2026-03-20,E017,INTERNAL,2.4,non_billable,Sales/Prospecting,29.32
2026-03-20,E017,INTERNAL,5.1,non_billable,QA/Testing,29.32
2026-03-23,E017,INTERNAL,3.7,non_billable,Project Management,29.32
2026-03-23,E017,P004,1.1,non_billable,Sales/Prospecting,29.32
2026-03-23,E017,INTERNAL,3.0,non_billable,Ops/Admin,29.32
2026-03-24,E017,INTERNAL,2.5,non_billable,Documentation,29.32
2026-03-24,E017,INTERNAL,1.4,non_billable,Documentation,29.32
2026-03-24,E017,P007,3.7,non_billable,Research,29.32
2026-03-25,E017,P001,3.8,non_billable,Ops/Admin,29.32
2026-03-25,E017,INTERNAL,3.9,non_billable,Design,29.32
2026-03-26,E017,INTERNAL,3.5,non_billable,Sales/Prospecting,29.32
2026-03-26,E017,P009,1.7,non_billable,Documentation,29.32
2026-03-26,E017,P009,2.8,non_billable,Analysis,29.32
2026-03-27,E017,P002,3.2,non_billable,Analysis,29.32
2026-03-27,E017,INTERNAL,2.0,non_billable,Research,29.32
2026-03-27,E017,P001,2.8,non_billable,Ops/Admin,29.32
2026-03-31,E017,INTERNAL,3.1,non_billable,Documentation,29.32
2026-03-31,E017,INTERNAL,4.4,non_billable,Implementation,29.32
2025-10-01,E018,INTERNAL,2.5,non_billable,QA/Testing,24.51
2025-10-01,E018,INTERNAL,2.6,non_billable,Sales/Prospecting,24.51
2025-10-01,E018,INTERNAL,2.5,non_billable,Sales/Prospecting,24.51
2025-10-02,E018,INTERNAL,2.3,non_billable,Research,24.51
2025-10-02,E018,P004,4.8,non_billable,Implementation,24.51
2025-10-03,E018,INTERNAL,3.0,non_billable,Documentation,24.51
2025-10-03,E018,P002,5.0,billable,QA/Testing,24.51
2025-10-07,E018,INTERNAL,2.9,non_billable,Documentation,24.51
2025-10-07,E018,P002,5.1,billable,Sales/Prospecting,24.51
2025-10-08,E018,INTERNAL,1.9,non_billable,Sales/Prospecting,24.51
2025-10-08,E018,INTERNAL,4.8,non_billable,Implementation,24.51
2025-10-09,E018,P011,2.4,non_billable,Research,24.51
2025-10-09,E018,P006,5.1,non_billable,Analysis,24.51
2025-10-10,E018,P006,4.4,non_billable,Client Meeting,24.51
2025-10-10,E018,INTERNAL,1.1,non_billable,Implementation,24.51
2025-10-10,E018,P007,2.5,non_billable,Research,24.51
2025-10-13,E018,INTERNAL,3.8,non_billable,Implementation,24.51
2025-10-13,E018,P011,3.5,non_billable,Ops/Admin,24.51
2025-10-14,E018,INTERNAL,2.8,non_billable,QA/Testing,24.51
2025-10-14,E018,P002,5.1,non_billable,Research,24.51
2025-10-15,E018,P004,3.3,non_billable,Ops/Admin,24.51
2025-10-15,E018,P012,1.5,non_billable,Client Meeting,24.51
2025-10-15,E018,INTERNAL,2.4,non_billable,Design,24.51
2025-10-16,E018,INTERNAL,1.9,non_billable,Documentation,24.51
2025-10-16,E018,P002,4.0,non_billable,Implementation,24.51
2025-10-17,E018,P006,2.5,non_billable,Design,24.51
2025-10-17,E018,INTERNAL,1.3,non_billable,Project Management,24.51
2025-10-17,E018,INTERNAL,2.9,non_billable,Implementation,24.51
2025-10-20,E018,P012,2.1,non_billable,QA/Testing,24.51
2025-10-20,E018,P002,1.9,non_billable,Research,24.51
2025-10-20,E018,P006,2.1,billable,Sales/Prospecting,24.51
2025-10-21,E018,P004,2.0,non_billable,Ops/Admin,24.51
2025-10-21,E018,P004,4.9,non_billable,Research,24.51
2025-10-22,E018,P007,3.7,non_billable,Sales/Prospecting,24.51
2025-10-22,E018,P003,4.3,non_billable,Client Meeting,24.51
2025-10-23,E018,INTERNAL,2.6,non_billable,Design,24.51
2025-10-23,E018,P011,2.3,non_billable,Project Management,24.51
2025-10-23,E018,P004,3.1,non_billable,Sales/Prospecting,24.51
2025-10-27,E018,P011,4.1,non_billable,Sales/Prospecting,24.51
2025-10-27,E018,P007,3.9,non_billable,Sales/Prospecting,24.51
2025-10-28,E018,P011,3.6,non_billable,Analysis,24.51
2025-10-28,E018,P004,1.2,billable,Implementation,24.51
2025-10-28,E018,INTERNAL,3.2,non_billable,Client Meeting,24.51
2025-10-29,E018,INTERNAL,2.5,non_billable,Project Management,24.51
2025-10-29,E018,INTERNAL,4.8,non_billable,Project Management,24.51
2025-10-30,E018,INTERNAL,4.1,non_billable,Sales/Prospecting,24.51
2025-10-30,E018,P002,1.9,non_billable,Design,24.51
2025-10-30,E018,INTERNAL,2.0,non_billable,Analysis,24.51
2025-11-03,E018,P006,2.3,non_billable,QA/Testing,24.51
2025-11-03,E018,P012,3.3,non_billable,QA/Testing,24.51
2025-11-04,E018,P009,3.2,non_billable,Project Management,24.51
2025-11-04,E018,P002,1.0,non_billable,Research,24.51
2025-11-04,E018,P011,3.0,non_billable,Implementation,24.51
2025-11-05,E018,INTERNAL,2.3,non_billable,Project Management,24.51
2025-11-05,E018,P004,5.5,non_billable,Client Meeting,24.51
2025-11-06,E018,P006,2.8,non_billable,Implementation,24.51
2025-11-06,E018,P004,1.3,non_billable,Implementation,24.51
2025-11-06,E018,P009,2.5,non_billable,Research,24.51
2025-11-07,E018,INTERNAL,2.2,non_billable,Implementation,24.51
2025-11-07,E018,P012,5.8,non_billable,QA/Testing,24.51
2025-11-10,E018,INTERNAL,2.1,non_billable,Research,24.51
2025-11-10,E018,P002,2.5,non_billable,Implementation,24.51
2025-11-10,E018,INTERNAL,3.1,non_billable,Implementation,24.51
2025-11-11,E018,P009,2.0,non_billable,Client Meeting,24.51
2025-11-11,E018,INTERNAL,5.1,non_billable,Analysis,24.51
2025-11-12,E018,INTERNAL,3.2,non_billable,QA/Testing,24.51
2025-11-12,E018,INTERNAL,1.4,non_billable,Analysis,24.51
2025-11-12,E018,P012,3.2,billable,Implementation,24.51
2025-11-13,E018,INTERNAL,3.3,non_billable,Ops/Admin,24.51
2025-11-13,E018,P004,2.8,non_billable,QA/Testing,24.51
2025-11-14,E018,P011,2.3,non_billable,Project Management,24.51
2025-11-14,E018,INTERNAL,1.7,non_billable,Ops/Admin,24.51
2025-11-14,E018,INTERNAL,3.0,non_billable,Research,24.51
2025-11-17,E018,INTERNAL,2.6,non_billable,Research,24.51
2025-11-17,E018,P011,5.1,non_billable,QA/Testing,24.51
2025-11-18,E018,INTERNAL,2.0,non_billable,Research,24.51
2025-11-18,E018,INTERNAL,1.4,non_billable,Project Management,24.51
2025-11-18,E018,INTERNAL,3.4,non_billable,Documentation,24.51
2025-11-19,E018,INTERNAL,2.0,non_billable,Ops/Admin,24.51
2025-11-19,E018,INTERNAL,2.5,non_billable,Analysis,24.51
2025-11-19,E018,P008,3.5,non_billable,QA/Testing,24.51
2025-11-20,E018,INTERNAL,4.1,non_billable,Research,24.51
2025-11-20,E018,INTERNAL,3.9,non_billable,Research,24.51
2025-11-21,E018,P009,2.7,non_billable,Sales/Prospecting,24.51
2025-11-21,E018,INTERNAL,4.5,non_billable,Design,24.51
2025-11-24,E018,P005,3.6,billable,Analysis,24.51
2025-11-24,E018,P011,4.4,non_billable,Design,24.51
2025-11-25,E018,P011,3.3,non_billable,Documentation,24.51
2025-11-25,E018,INTERNAL,4.0,non_billable,Implementation,24.51
2025-11-26,E018,P004,2.0,non_billable,Client Meeting,24.51
2025-11-26,E018,P005,1.9,non_billable,QA/Testing,24.51
2025-11-26,E018,P002,2.1,non_billable,Project Management,24.51
2025-11-27,E018,P004,1.9,non_billable,QA/Testing,24.51
2025-11-27,E018,INTERNAL,1.7,non_billable,Implementation,24.51
2025-11-27,E018,P006,2.0,non_billable,Project Management,24.51
2025-11-28,E018,INTERNAL,3.5,non_billable,Project Management,24.51
2025-11-28,E018,P007,2.3,non_billable,Ops/Admin,24.51
2025-11-28,E018,INTERNAL,2.2,non_billable,Analysis,24.51
2025-12-01,E018,INTERNAL,1.7,non_billable,Client Meeting,24.51
2025-12-01,E018,INTERNAL,4.4,non_billable,Sales/Prospecting,24.51
2025-12-02,E018,P009,2.0,non_billable,Project Management,24.51
2025-12-02,E018,INTERNAL,5.2,non_billable,Documentation,24.51
2025-12-03,E018,P002,2.2,non_billable,Sales/Prospecting,24.51
2025-12-03,E018,P012,5.7,non_billable,Documentation,24.51
2025-12-04,E018,INTERNAL,2.5,non_billable,Research,24.51
2025-12-04,E018,INTERNAL,4.6,non_billable,QA/Testing,24.51
2025-12-05,E018,INTERNAL,3.2,non_billable,Research,24.51
2025-12-05,E018,P002,4.4,non_billable,Analysis,24.51
2025-12-08,E018,P004,3.3,non_billable,Analysis,24.51
2025-12-08,E018,INTERNAL,2.2,non_billable,Implementation,24.51
2025-12-08,E018,P002,2.0,non_billable,QA/Testing,24.51
2025-12-09,E018,P004,3.7,non_billable,Project Management,24.51
2025-12-09,E018,P007,3.2,non_billable,Analysis,24.51
2025-12-10,E018,P004,2.1,non_billable,Analysis,24.51
2025-12-10,E018,INTERNAL,2.6,non_billable,Implementation,24.51
2025-12-10,E018,P002,3.0,non_billable,Documentation,24.51
2025-12-11,E018,INTERNAL,2.8,non_billable,Analysis,24.51
2025-12-11,E018,P012,4.4,non_billable,Implementation,24.51
2025-12-12,E018,P009,2.8,non_billable,Project Management,24.51
2025-12-12,E018,INTERNAL,4.2,non_billable,Research,24.51
2025-12-15,E018,P002,1.9,non_billable,Analysis,24.51
2025-12-15,E018,P006,2.7,billable,Ops/Admin,24.51
2025-12-15,E018,P009,2.3,non_billable,Analysis,24.51
2025-12-16,E018,P004,3.0,non_billable,Client Meeting,24.51
2025-12-16,E018,P002,5.0,non_billable,Ops/Admin,24.51
2025-12-17,E018,P006,3.2,non_billable,Ops/Admin,24.51
2025-12-17,E018,P011,4.0,non_billable,Project Management,24.51
2025-12-18,E018,INTERNAL,3.4,non_billable,Analysis,24.51
2025-12-18,E018,INTERNAL,3.6,non_billable,QA/Testing,24.51
2025-12-19,E018,INTERNAL,2.0,non_billable,Research,24.51
2025-12-19,E018,INTERNAL,1.8,non_billable,Sales/Prospecting,24.51
2025-12-19,E018,P012,3.0,non_billable,Client Meeting,24.51
2025-12-22,E018,P006,3.5,non_billable,Implementation,24.51
2025-12-22,E018,INTERNAL,4.5,non_billable,Design,24.51
2025-12-23,E018,P011,2.7,non_billable,Design,24.51
2025-12-23,E018,P004,5.3,non_billable,QA/Testing,24.51
2025-12-25,E018,P006,4.0,non_billable,Implementation,24.51
2025-12-25,E018,INTERNAL,3.9,non_billable,QA/Testing,24.51
2025-12-26,E018,P009,3.5,non_billable,Design,24.51
2025-12-26,E018,P012,4.3,non_billable,Implementation,24.51
2025-12-29,E018,P006,3.2,non_billable,Analysis,24.51
2025-12-29,E018,INTERNAL,2.5,non_billable,Project Management,24.51
2025-12-29,E018,P012,2.3,billable,Analysis,24.51
2025-12-30,E018,P002,2.3,non_billable,Research,24.51
2025-12-30,E018,P009,5.1,non_billable,Research,24.51
2025-12-31,E018,P005,2.2,non_billable,Client Meeting,24.51
2025-12-31,E018,INTERNAL,4.7,non_billable,Design,24.51
2026-01-01,E018,INTERNAL,4.3,non_billable,Research,24.51
2026-01-01,E018,P012,3.7,non_billable,Client Meeting,24.51
2026-01-02,E018,P009,2.6,non_billable,Sales/Prospecting,24.51
